id,Timestamp,Day,Month ,Time,Date,AM or PM,text,link,is_retweet,retweets,favorites,replies
137,18/04/2017 22:29,Tuesday,April,22:29:00,18/04/2017,PM,#MAGA #VPinASIAhttps://twitter.com/vp/status/854561932011032579��,https://twitter.com/POTUS/status/854567727746478080,FALSE,23000,13000,614
138,18/04/2017 21:18,Tuesday,April,21:18:00,18/04/2017,PM,"Despite major outside money, FAKE media support & eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help! -DJT",https://twitter.com/POTUS/status/854549625986060288,FALSE,57000,29000,42000
139,18/04/2017 15:17,Tuesday,April,15:17:00,18/04/2017,PM,"Earlier: Kenosha, Wisconsin- touring @Snapon_Tools w/ @GovWalker, @BetsyDeVosED, @stevenmnuchin1, @SenRonJohnson...\n#BuyAmericanHireAmericanpic.twitter.com/toWaU7p0y0",https://twitter.com/POTUS/status/854458989731602434,FALSE,27000,12000,14000
140,18/04/2017 11:31,Tuesday,April,11:31:00,18/04/2017,AM,Watch live! #BuyAmericanHireAmerican   http://45.wh.gov/npcpYM�pic.twitter.com/R8v8AXmJ9Y,https://twitter.com/POTUS/status/854402046367326210,FALSE,24000,12000,22000
141,18/04/2017 09:58,Tuesday,April,09:58:00,18/04/2017,AM,AG Sessions is doing a fantastic job: announced today new steps to dismantle violent gangs like MS-13. I promised to get tough and we are!,https://twitter.com/POTUS/status/854378726301339648,FALSE,88000,35000,37000
142,16/04/2017 10:10,Sunday,April,10:10:00,16/04/2017,AM,Happy Easter to everyone!pic.twitter.com/A3lrwbHdtP,https://twitter.com/POTUS/status/853656735382470656,FALSE,11000,65000,58000
143,14/04/2017 14:12,Friday,April,14:12:00,14/04/2017,PM,Thank you & congratulations!https://twitter.com/nypdnews/status/852679062871052288��,https://twitter.com/POTUS/status/852992995393769474,FALSE,93000,44000,17000
144,14/04/2017 08:03,Friday,April,08:03:00,14/04/2017,AM,Weekly Address - tune in! #MAGA  http://45.wh.gov/yaWaiv�pic.twitter.com/Kjc4TxwxGV,https://twitter.com/POTUS/status/852900033317842945,FALSE,27000,12000,20000
145,11/04/2017 15:15,Tuesday,April,15:15:00,11/04/2017,PM,Welcome home Shane! #USAhttps://twitter.com/space_station/status/851912673218265088��,https://twitter.com/POTUS/status/851921580095676417,FALSE,41000,22000,12000
146,11/04/2017 14:08,Tuesday,April,14:08:00,11/04/2017,PM,"Gangs & cartels that flood our country will no longer be able to profit from their lawlessness, turn cities into warzones & harm our people!https://twitter.com/thejusticedept/status/851854911600021504��",https://twitter.com/POTUS/status/851904895263408128,FALSE,91000,31000,50000
147,11/04/2017 07:07,Tuesday,April,07:07:00,11/04/2017,AM,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A.",https://twitter.com/POTUS/status/851798946074832896,FALSE,15000,49000,73000
148,10/04/2017 16:44,Monday,April,16:44:00,10/04/2017,PM,Happy Passover to all those celebrating! Chag Sameach!pic.twitter.com/bHVw36z0GX,https://twitter.com/POTUS/status/851581698362019841,FALSE,54000,24000,18000
149,10/04/2017 16:07,Monday,April,16:07:00,10/04/2017,PM,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for America! #SCOTUSpic.twitter.com/7pjc1UrI8d,https://twitter.com/POTUS/status/851572337698676736,FALSE,62000,31000,24000
150,10/04/2017 08:14,Monday,April,08:14:00,10/04/2017,AM,Swearing in of Judge Neil Gorsuch to the #SCOTUS.https://www.pscp.tv/w/a7pHWDFlZGpuTFBZWnh6UW98MXJteFBuTWplWE1HTss3Qc-hjL2oi8CISULXd7weRSsRrRWvvTrNksUT2MfJ��,https://twitter.com/POTUS/status/851453348129656832,FALSE,78000,33000,33000
151,08/04/2017 15:36,Saturday,April,15:36:00,08/04/2017,PM,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!,https://twitter.com/POTUS/status/850839864148938752,FALSE,78000,44000,38000
152,07/04/2017 10:32,Friday,April,10:32:00,07/04/2017,AM,Weekly Address - tune in! #MAGA  http://45.wh.gov/yWDkuJ�pic.twitter.com/v9XKovCthr,https://twitter.com/POTUS/status/850400793874186245,FALSE,30000,13000,21000
153,07/04/2017 09:56,Friday,April,09:56:00,07/04/2017,AM,Congratulations to an exceptionally qualified and respected judge on his confirmation to the Supreme Court! #SCOTUShttps://twitter.com/GorsuchFacts/status/850375195114303488��,https://twitter.com/POTUS/status/850391865010597888,FALSE,12000,47000,49000
154,06/04/2017 23:18,Thursday,April,23:18:00,06/04/2017,PM,Tonight I ordered a targeted military strike......pic.twitter.com/3nUzrdiGzX,https://twitter.com/POTUS/status/850231315584532481,FALSE,14000,52000,11000
155,06/04/2017 17:32,Thursday,April,17:32:00,06/04/2017,PM,".@FLOTUS & I are honored to welcome the President of the People's Republic of China, Xi Jinping, & Madame Peng Liyuan to the United States.pic.twitter.com/n6ZX4AySNH",https://twitter.com/POTUS/status/850144244107022336,FALSE,54000,27000,27000
156,06/04/2017 10:28,Thursday,April,10:28:00,06/04/2017,AM,"It was an honor to host our American heroes from the @WWP Solider Ride this morning at the @WhiteHouse w/ @FLOTUS, @VP & @SecondLady.\n#USApic.twitter.com/7pXmwYcz4b",https://twitter.com/POTUS/status/850037444426825728,FALSE,36000,19000,15000
157,05/04/2017 19:55,Wednesday,April,19:55:00,05/04/2017,PM,Thank you @KingAbdullahII. Melania and I were honored to host you and the Queen at the @WhiteHouse this afternoon!https://twitter.com/kingabdullahii/status/849692601628471310��,https://twitter.com/POTUS/status/849817752596623360,FALSE,51000,25000,17000
158,05/04/2017 19:43,Wednesday,April,19:43:00,05/04/2017,PM,"JOBS, JOBS, JOBS!\nhttp://instagram.com/p/BShtQnLgquy/�pic.twitter.com/AXInsnXatf",https://twitter.com/POTUS/status/849814735432417280,FALSE,66000,24000,38000
159,05/04/2017 10:30,Wednesday,April,10:30:00,05/04/2017,AM,The historical ties and close friendship between our two countries date back three-quarters of a century.....pic.twitter.com/e2gYFcDuck,https://twitter.com/POTUS/status/849675728539058176,FALSE,35000,17000,15000
160,05/04/2017 10:25,Wednesday,April,10:25:00,05/04/2017,AM,Welcome to the @WhiteHouse @KingAbdullahII!pic.twitter.com/N7Yke5QUtm,https://twitter.com/POTUS/status/849674472827310081,FALSE,37000,17000,12000
161,04/04/2017 14:04,Tuesday,April,14:04:00,04/04/2017,PM,Great to talk jobs with #NABTU2017. Tremendous spirit & optimism - we will deliver!http://thehill.com/policy/transportation/327248-trump-promises-to-rebuild-country-in-speech-to-construction-workers��,https://twitter.com/POTUS/status/849367002162528256,FALSE,29000,16000,25000
162,04/04/2017 13:39,Tuesday,April,13:39:00,04/04/2017,PM,#BuyAmericanHireAmerican\n#NABTU2017pic.twitter.com/sBJnKIRjyN,https://twitter.com/POTUS/status/849360913660612609,FALSE,36000,16000,27000
163,04/04/2017 09:27,Tuesday,April,09:27:00,04/04/2017,AM,Watch live as I deliver remarks at the 2017 NABTU National Legislative Conference: http://45.wh.gov/pqxHvm�pic.twitter.com/8IjKdQC2is,https://twitter.com/POTUS/status/849297455422337024,FALSE,25000,14000,26000
164,03/04/2017 16:30,Monday,April,16:30:00,03/04/2017,PM,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership between the U.S. and Egypt.pic.twitter.com/E54LS9KWv6,https://twitter.com/POTUS/status/849041464143343621,FALSE,50000,24000,24000
165,03/04/2017 10:22,Monday,April,10:22:00,03/04/2017,AM,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Thursday!pic.twitter.com/JvhMHsI18A,https://twitter.com/POTUS/status/848948884940484613,FALSE,43000,21000,15000
166,01/04/2017 10:59,Saturday,April,10:59:00,01/04/2017,AM,Congratulations to these amazing @USNavy Submarine Jr. Officers of the Year! https://instagram.com/p/BSWhTROAons/�pic.twitter.com/F6gLnvz1g2,https://twitter.com/POTUS/status/848233262334038016,FALSE,51000,25000,19000
167,01/04/2017 10:51,Saturday,April,10:51:00,01/04/2017,AM,".@AP: ""Trump's rollback of coal rules electrifies Wyoming workers""https://apnews.com/838fcdc2344b403f98f59bc04050fee4/Trump's-rollback-of-coal-rules-electrifies-Wyoming-workers��",https://twitter.com/POTUS/status/848231368891015168,FALSE,43000,19000,26000
168,31/03/2017 12:37,Friday,March,12:37:00,31/03/2017,PM,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' http://45.wh.gov/o6bLge�pic.twitter.com/oChDJolVGq,https://twitter.com/POTUS/status/847895681545195521,FALSE,40000,17000,19000
169,31/03/2017 10:45,Friday,March,10:45:00,31/03/2017,AM,#ConfirmGorsuch #SCOTUSpic.twitter.com/zXPQH5zSfN,https://twitter.com/POTUS/status/847867550213996544,FALSE,45000,19000,19000
170,31/03/2017 10:28,Friday,March,10:28:00,31/03/2017,AM,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USApic.twitter.com/1bMfa21c5E",https://twitter.com/POTUS/status/847863297454084099,FALSE,49000,26000,25000
171,31/03/2017 09:33,Friday,March,09:33:00,31/03/2017,AM,A new surge in optimism is sweeping across our land! #MakeAmericaGreatAgain  http://45.wh.gov/VzzBA1�pic.twitter.com/Qm8nUN1k80,https://twitter.com/POTUS/status/847849421694013440,FALSE,53000,21000,59000
172,31/03/2017 07:42,Friday,March,07:42:00,31/03/2017,AM,"It was an honor to welcome the Prime Minister of Denmark, Lars L�kke Rasmussen {@larsloekke} to the @WhiteHouse yesterday!pic.twitter.com/gpQhXrxrWJ",https://twitter.com/POTUS/status/847821368334983168,FALSE,26000,15000,14000
173,30/03/2017 18:22,Thursday,March,18:22:00,30/03/2017,PM,The meeting next week with China will be a very difficult one in that we can no longer have massive trade....conthttps://instagram.com/p/BSR8I3MA5Cz/�,https://twitter.com/POTUS/status/847619972985520129,FALSE,29000,16000,23000
174,30/03/2017 18:20,Thursday,March,18:20:00,30/03/2017,PM,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts & reform.",https://twitter.com/POTUS/status/847619539122573312,FALSE,22000,12000,30000
175,30/03/2017 18:08,Thursday,March,18:08:00,30/03/2017,PM,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare.http://thehill.com/blogs/congress-blog/healthcare/326424-governing-means-supporting-ahca��,https://twitter.com/POTUS/status/847616591609044993,FALSE,20000,11000,20000
176,30/03/2017 16:20,Thursday,March,16:20:00,30/03/2017,PM,Weekly Address - 10:00 A.M. tomorrow! #MAGA  http://45.wh.gov/X76Q2f�pic.twitter.com/2kIysOYVCw,https://twitter.com/POTUS/status/847589453883461632,FALSE,26000,12000,19000
177,30/03/2017 11:09,Thursday,March,11:09:00,30/03/2017,AM,#ConfirmGorsuch #SCOTUSpic.twitter.com/k2FiTsHbBf,https://twitter.com/POTUS/status/847511002430214144,FALSE,79000,29000,35000
178,29/03/2017 19:28,Wednesday,March,19:28:00,29/03/2017,PM,Congratulations David Friedman!https://twitter.com/vp/status/847208933630595072��,https://twitter.com/POTUS/status/847274301493354496,FALSE,35000,18000,11000
179,29/03/2017 19:19,Wednesday,March,19:19:00,29/03/2017,PM,".@FLOTUS and I stopped by the Women's Empowerment Panel in the East Room of the @WhiteHouse today. #ICYMI, watch: http://45.wh.gov/5v2Pc1�",https://twitter.com/POTUS/status/847272101086085121,FALSE,25000,15000,19000
180,29/03/2017 06:28,Wednesday,March,06:28:00,29/03/2017,AM,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media! -DJT,https://twitter.com/POTUS/status/847077970900602881,FALSE,73000,35000,13000
181,28/03/2017 19:05,Tuesday,March,19:05:00,28/03/2017,PM,My action today is the latest in a series of steps to create American jobs and to grow American wealth! #MAGA http://45.wh.gov/TQv9zh�pic.twitter.com/YGBzFTkRFf,https://twitter.com/POTUS/status/846906227867078658,FALSE,58000,23000,60000
182,28/03/2017 17:33,Tuesday,March,17:33:00,28/03/2017,PM,"Tonight I'm proud to sign S. 305, which encourages the display of the U.S. flag on National Vietnam War Veterans Day tomorrow, March 29th.pic.twitter.com/IetZyMD4F9",https://twitter.com/POTUS/status/846883082842128384,FALSE,10000,38000,41000
183,28/03/2017 14:48,Tuesday,March,14:48:00,28/03/2017,PM,A NEW ERA IN AMERICAN ENERGY! \n#MadeInTheUSA\nWatch here: https://youtu.be/OdkThe_O50M�pic.twitter.com/btBTQBE2Kc,https://twitter.com/POTUS/status/846841556690722817,FALSE,35000,17000,37000
184,28/03/2017 11:10,Tuesday,March,11:10:00,28/03/2017,AM,With the fraternal order of police in the Oval Office - after a great listening session in the Roosevelt Room at the @WhiteHouse.pic.twitter.com/lIBJ5gOVOz,https://twitter.com/POTUS/status/846786654950100992,FALSE,48000,23000,22000
185,28/03/2017 08:26,Tuesday,March,08:26:00,28/03/2017,AM,The failing @NYTimes would do much better if they were honest!http://nypost.com/2017/03/27/the-new-york-times-ongoing-dishonesty-only-helps-trump/��,https://twitter.com/POTUS/status/846745344528568320,FALSE,53000,23000,64000
186,27/03/2017 12:42,Monday,March,12:42:00,27/03/2017,PM,"I'll keep working with Congress, agencies, and the American people until we eliminate every unnecessary, job-killing regulation we can find!",https://twitter.com/POTUS/status/846447280228110339,FALSE,10000,44000,94000
187,27/03/2017 12:40,Monday,March,12:40:00,27/03/2017,PM,"Today I'm signing 4 bills under the Congressional Review Act that cancels regulations & eliminates unnecessary, job-killing rules. #MAGApic.twitter.com/AzoKpgdLoW",https://twitter.com/POTUS/status/846446865918783488,FALSE,78000,29000,43000
188,25/03/2017 16:36,Saturday,March,16:36:00,25/03/2017,PM,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!pic.twitter.com/qSD1tYUhmP,https://twitter.com/POTUS/status/845781411940454400,FALSE,10000,45000,90000
189,25/03/2017 07:55,Saturday,March,07:55:00,25/03/2017,AM,Thank you @SecretaryPerry & @GregAbbott_TX! #MAGAhttps://twitter.com/secretaryperry/status/845643949473607681��,https://twitter.com/POTUS/status/845650434891091968,FALSE,39000,18000,15000
190,25/03/2017 07:53,Saturday,March,07:53:00,25/03/2017,AM,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,https://twitter.com/POTUS/status/845649960855113728,FALSE,89000,42000,13000
191,25/03/2017 06:07,Saturday,March,06:07:00,25/03/2017,AM,Weekly Address - 11:00 A.M. today! http://45.wh.gov/E2Txco�pic.twitter.com/tDAbRHdAi7,https://twitter.com/POTUS/status/845623077052526592,FALSE,30000,13000,18000
192,24/03/2017 10:04,Friday,March,10:04:00,24/03/2017,AM,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A great day for American jobs!pic.twitter.com/w5s4nvN2NQ",https://twitter.com/POTUS/status/845320378725621762,FALSE,56000,27000,62000
193,24/03/2017 07:52,Friday,March,07:52:00,24/03/2017,AM,"THANK YOU! More conservative groups are endorsing #AHCA. @ACUConservative, @TeaPartyExpress and dozens more! #PassTheBill #RepealANDReplace",https://twitter.com/POTUS/status/845287107321061381,FALSE,33000,17000,53000
194,24/03/2017 06:40,Friday,March,06:40:00,24/03/2017,AM,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!",https://twitter.com/POTUS/status/845269215305195523,FALSE,44000,21000,54000
195,24/03/2017 05:16,Friday,March,05:16:00,24/03/2017,AM,"After seven horrible years of ObamaCare (skyrocketing premiums & deductibles, bad healthcare), this is finally your chance for a great plan!",https://twitter.com/POTUS/status/845248036330766338,FALSE,48000,27000,11000
196,23/03/2017 17:26,Thursday,March,17:26:00,23/03/2017,PM,Disastrous #Obamacare has led to higher costs & fewer options. It will only continue to get worse! We must #RepealANDReplace. #PassTheBill,https://twitter.com/POTUS/status/845069278915235840,FALSE,60000,26000,13000
197,23/03/2017 09:39,Thursday,March,09:39:00,23/03/2017,AM,We must #RepealANDReplace #Obamacare for the millions that are suffering. Tell your Rep you support #AHCA. Locatorhttp://45.wh.gov/Rame8F�pic.twitter.com/CD9jWBkdcE,https://twitter.com/POTUS/status/844951731050074112,FALSE,39000,17000,82000
198,23/03/2017 04:28,Thursday,March,04:28:00,23/03/2017,AM,You were given many lies with #Obamacare! Go with our plan! Call your Rep & let them know you're behind #AHCA  http://45.wh.gov/Rame8F�pic.twitter.com/qp90G49e0j,https://twitter.com/POTUS/status/844873366104244225,FALSE,54000,21000,12000
199,22/03/2017 12:55,Wednesday,March,12:55:00,22/03/2017,PM,I spoke with PM Theresa May of the United Kingdom to offer my condolences on today's terror attack in London....https://www.facebook.com/POTUS/posts/1289072131162224��pic.twitter.com/2Jy51T7Kvi,https://twitter.com/POTUS/status/844638594878857217,FALSE,10000,39000,42000
200,21/03/2017 11:44,Tuesday,March,11:44:00,21/03/2017,AM,#ConfirmGorsuch #SCOTUSpic.twitter.com/EnzFXVMp1M,https://twitter.com/POTUS/status/844258377299611650,FALSE,61000,23000,33000
201,21/03/2017 11:31,Tuesday,March,11:31:00,21/03/2017,AM,#ConfirmGorsuch #SCOTUSpic.twitter.com/9dTQDCmh3X,https://twitter.com/POTUS/status/844255118291845120,FALSE,35000,16000,12000
202,21/03/2017 11:26,Tuesday,March,11:26:00,21/03/2017,AM,#ConfirmGorsuch #SCOTUSpic.twitter.com/ivDbR6KBKZ,https://twitter.com/POTUS/status/844253966460436480,FALSE,50000,20000,16000
203,21/03/2017 10:33,Tuesday,March,10:33:00,21/03/2017,AM,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in their pursuit of discovery!pic.twitter.com/IjgBd88eN6",https://twitter.com/POTUS/status/844240632331866112,FALSE,57000,24000,19000
204,21/03/2017 10:05,Tuesday,March,10:05:00,21/03/2017,AM,Joined the @HouseGOP Conference this morning at the U.S. Capitol. http://PassTheBill.GOP� #PassTheBill #MAGAhttp://instagram.com/p/BR6GSLlALhD/�pic.twitter.com/sPHR6Q4pqq,https://twitter.com/POTUS/status/844233605849268224,FALSE,23000,13000,24000
205,21/03/2017 07:40,Tuesday,March,07:40:00,21/03/2017,AM,Judge Gorsuch is the kind of judge we need on #SCOTUS - someone with a brilliant legal mind & a commitment to constitutional principles.pic.twitter.com/HX5auvCHBp,https://twitter.com/POTUS/status/844197090615934976,FALSE,84000,32000,43000
206,20/03/2017 12:11,Monday,March,12:11:00,20/03/2017,PM,"FBI Director Comey: fmr. DNI Clapper ""right"" to say no evidence of collusion between Russia and Trump Campaign. #ComeyHearingpic.twitter.com/MqBG2xd4s7",https://twitter.com/POTUS/status/843902944579936256,FALSE,84000,23000,91000
207,20/03/2017 10:45,Monday,March,10:45:00,20/03/2017,AM,FBI Director Comey admits Obama�s White House had ability to �unmask� American citizens.https://m.youtube.com/watch?feature=youtu.be&v=eI8Eag_9LJ8��,https://twitter.com/POTUS/status/843881258593796098,FALSE,80000,21000,63000
208,20/03/2017 10:26,Monday,March,10:26:00,20/03/2017,AM,FBI Director Comey says classified leaks to the media have been �unusually active� recently.pic.twitter.com/WumDJSqaFA,https://twitter.com/POTUS/status/843876462113554437,FALSE,78000,22000,55000
209,20/03/2017 09:49,Monday,March,09:49:00,20/03/2017,AM,NSA Director Rogers tells Congress unmasking individuals endangers national security.pic.twitter.com/jTwjPINvNh,https://twitter.com/POTUS/status/843867194954076161,FALSE,54000,17000,37000
210,20/03/2017 09:42,Monday,March,09:42:00,20/03/2017,AM,The NSA and FBI tell Congress that Russia did not influence electoral process.pic.twitter.com/d9HqkxYBt5,https://twitter.com/POTUS/status/843865267008655360,FALSE,13000,30000,16000
211,20/03/2017 09:33,Monday,March,09:33:00,20/03/2017,AM,FBI Director Comey refuses to deny he briefed President Obama on calls made by Michael Flynn to Russia.pic.twitter.com/cUZ5KgBSYP,https://twitter.com/POTUS/status/843863057516380161,FALSE,13000,27000,82000
212,18/03/2017 09:34,Saturday,March,09:34:00,18/03/2017,AM,"...vast sums of money to NATO & the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!",https://twitter.com/POTUS/status/843138551239905281,FALSE,41000,20000,30000
213,18/03/2017 09:34,Saturday,March,09:34:00,18/03/2017,AM,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes...",https://twitter.com/POTUS/status/843138446646501376,FALSE,57000,28000,58000
214,18/03/2017 09:21,Saturday,March,09:21:00,18/03/2017,AM,It's time to put #AmericaFirst when it comes to how we spend taxpayers' money. We will keep our people safe! \nhttp://45.wh.gov/NF9wr4�,https://twitter.com/POTUS/status/843135385731522561,FALSE,69000,33000,96000
215,17/03/2017 15:56,Friday,March,15:56:00,17/03/2017,PM,Weekly Address - 11:00 A.M. tomorrow! #MAGA   http://45.wh.gov/Jjp2ki�pic.twitter.com/P7n7b8T2cD,https://twitter.com/POTUS/status/842872275980423168,FALSE,37000,16000,28000
216,17/03/2017 13:19,Friday,March,13:19:00,17/03/2017,PM,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse!pic.twitter.com/U8gaHBVmW7,https://twitter.com/POTUS/status/842832911644725248,FALSE,26000,15000,18000
217,17/03/2017 08:02,Friday,March,08:02:00,17/03/2017,AM,Attending a great listening session with @DeptVetAffairs @SecShulkin in the Roosevelt Room. We are going to take care of our VETS! #Heroespic.twitter.com/vruM7JM0Bw,https://twitter.com/POTUS/status/842752987772674048,FALSE,38000,18000,22000
218,17/03/2017 06:36,Friday,March,06:36:00,17/03/2017,AM,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",https://twitter.com/POTUS/status/842731249038999554,FALSE,55000,26000,45000
219,17/03/2017 06:35,Friday,March,06:35:00,17/03/2017,AM,Happy L� Fheile Phadraig to all of my great Irish friends!,https://twitter.com/POTUS/status/842731171498938368,FALSE,39000,24000,19000
220,16/03/2017 15:44,Thursday,March,15:44:00,16/03/2017,PM,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth & future mtgs!,https://twitter.com/POTUS/status/842506837815640064,FALSE,39000,24000,21000
221,16/03/2017 15:43,Thursday,March,15:43:00,16/03/2017,PM,Great progress on healthcare. Improvements being made - Republicans coming together!,https://twitter.com/POTUS/status/842506738314166272,FALSE,38000,26000,38000
222,16/03/2017 13:27,Thursday,March,13:27:00,16/03/2017,PM,We will rebuild our MILITARY. We will keep our people SAFE. We will take care of our VETS. We will put #AmericaFirst http://45.wh.gov/NF9wr4�,https://twitter.com/POTUS/status/842472370141052928,FALSE,72000,33000,66000
223,16/03/2017 13:20,Thursday,March,13:20:00,16/03/2017,PM,Congratulations @SenDanCoats!\n#MakeAmericaGreatAgainhttps://twitter.com/vp/status/842452913821777922��,https://twitter.com/POTUS/status/842470730205913088,FALSE,26000,15000,613
224,16/03/2017 08:53,Thursday,March,08:53:00,16/03/2017,AM,A budget that puts #AmericaFirst must make safety its no. 1 priority�without safety there can be no prosperity: http://45.wh.gov/NF9wr4�,https://twitter.com/POTUS/status/842403424486449152,FALSE,50000,24000,45000
225,15/03/2017 15:26,Wednesday,March,15:26:00,15/03/2017,PM,Andrew Jackson: We thank you for your service. We honor your memory. We build on your legacy & we thank God for the USA!pic.twitter.com/LcEEBxf9gI,https://twitter.com/POTUS/status/842139935578722304,FALSE,74000,32000,39000
226,15/03/2017 13:56,Wednesday,March,13:56:00,15/03/2017,PM,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!,https://twitter.com/POTUS/status/842117325490933760,FALSE,38000,23000,31000
227,15/03/2017 12:13,Wednesday,March,12:13:00,15/03/2017,PM,#MakeAmericaGreatAgain  http://45.wh.gov/xKGZnD�pic.twitter.com/wGnKwFgceJ,https://twitter.com/POTUS/status/842091489563926528,FALSE,35000,17000,15000
228,15/03/2017 12:10,Wednesday,March,12:10:00,15/03/2017,PM,#BuyAmericanHireAmerican: it's a pledge!pic.twitter.com/93VihEM5Yn,https://twitter.com/POTUS/status/842090674275155969,FALSE,56000,23000,45000
229,15/03/2017 12:07,Wednesday,March,12:07:00,15/03/2017,PM,"""We are not simply here to honor the past, but to devote ourselves to a new future of American Automotive Leadership."" pic.twitter.com/MD0aPYugwZ",https://twitter.com/POTUS/status/842089893459300352,FALSE,46000,23000,18000
230,15/03/2017 11:16,Wednesday,March,11:16:00,15/03/2017,AM,Join me LIVE as I deliver remarks at the American Center for Mobility  http://45.wh.gov/xKGZnD�pic.twitter.com/rQgH8Xw3n1,https://twitter.com/POTUS/status/842076931482890243,FALSE,22000,13000,11000
231,15/03/2017 06:31,Wednesday,March,06:31:00,15/03/2017,AM,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!,https://twitter.com/POTUS/status/842005251720908800,FALSE,43000,25000,28000
232,15/03/2017 05:56,Wednesday,March,05:56:00,15/03/2017,AM,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State & U.S. Already happening!",https://twitter.com/POTUS/status/841996445884526593,FALSE,48000,29000,24000
233,15/03/2017 05:54,Wednesday,March,05:54:00,15/03/2017,AM,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!",https://twitter.com/POTUS/status/841996129856282624,FALSE,87000,34000,70000
234,14/03/2017 13:35,Tuesday,March,13:35:00,14/03/2017,PM,Congratulations Seema!https://twitter.com/vp/status/841748547225694208��,https://twitter.com/POTUS/status/841749757726978050,FALSE,35000,18000,12000
235,14/03/2017 09:12,Tuesday,March,09:12:00,14/03/2017,AM,Great optimism in America � and the results will be even better!https://www.bloomberg.com/news/articles/2017-03-14/ceo-optimism-rises-by-most-since-2009-business-roundtable��,https://twitter.com/POTUS/status/841683471428964353,FALSE,35000,19000,29000
236,14/03/2017 08:03,Tuesday,March,08:03:00,14/03/2017,AM,"JOBS, JOBS, JOBS!pic.twitter.com/FUwemhEaDK",https://twitter.com/POTUS/status/841666212190928901,FALSE,76000,30000,44000
237,13/03/2017 16:03,Monday,March,16:03:00,13/03/2017,PM,#Obamacare has led tocosts & fewerhealth insurance options for millions of Americans. How has it impacted you? http://45.wh.gov/XNkQfE�pic.twitter.com/mPkCxwIpjA,https://twitter.com/POTUS/status/841424451648552961,FALSE,38000,13000,68000
238,13/03/2017 15:38,Monday,March,15:38:00,13/03/2017,PM,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here in D.C. Everyone be safe!pic.twitter.com/O6OHMoVs67",https://twitter.com/POTUS/status/841418162851700736,FALSE,29000,16000,13000
239,13/03/2017 14:40,Monday,March,14:40:00,13/03/2017,PM,"If Obamacare is so great, why'd they spend tens of millions of taxpayer dollars to 'hype' it? BAD! #RepealAndReplacehttp://nypost.com/2017/03/13/obama-admin-spent-77m-to-hype-obamacare-in-2016/��",https://twitter.com/POTUS/status/841403658491301893,FALSE,65000,22000,78000
240,13/03/2017 13:51,Monday,March,13:51:00,13/03/2017,PM,Proud to welcome our great Cabinet members to the @WhiteHouse this afternoon with @VP Pence.pic.twitter.com/nwnSqk8wST,https://twitter.com/POTUS/status/841391200322105344,FALSE,47000,23000,33000
241,13/03/2017 10:38,Monday,March,10:38:00,13/03/2017,AM,Everyone along the east coast be safe and listen to local officials as a major winter storm approaches. @NWS http://weather.gov�https://twitter.com/nws/status/841055797161426944��,https://twitter.com/POTUS/status/841342785684922369,FALSE,54000,23000,26000
